numsamples,filling,L,N,J,V,W,ts,unconstrained,energy,avrgtimeavrgcorr
20,0.75,12,9,1,4,20.0,0.10477439093171807,false,2.0,0.9963335983783842
20,0.75,12,9,1,4,20.0,0.10477439093171807,false,0.0,1.0000000000000007
20,0.75,12,9,1,16,0.0,0.11492533740907598,false,4.0,0.9922031619595804
20,0.75,12,9,1,16,0.0,0.11492533740907598,false,5.0,0.989588613578073
20,0.75,12,9,1,16,0.0,0.11492533740907598,false,2.0,0.9974019232590693
20,0.75,12,9,1,16,0.0,0.11492533740907598,false,0.0,1.0000000000000002
20,0.75,12,9,1,1,0.0,0.11492533740907598,false,4.0,0.9903270357650384
20,0.75,12,9,1,1,0.0,0.11492533740907598,false,5.0,0.987931661578582
20,0.75,12,9,1,1,0.0,0.11492533740907598,false,2.0,0.9951310569654805
20,0.75,12,9,1,1,0.0,0.11492533740907598,false,0.0,1.0000000000000004
